projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,waterTemp,turbidity
2,3274,2007-01-12T11:15:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,6466,2.200000048,,Yes,6,1.179999948
2,3275,2007-01-12T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,5277,3.299999952,3.5,Yes,7,0.980000019
2,3276,2007-01-13T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3812,3.099999905,3,Yes,7,0.430000007
2,3277,2007-01-16T11:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.299999952,3.5,Yes,7,0.870000005
2,3278,2007-01-16T14:15:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,13934,3.099999905,3,Yes,6,2.50999999
2,3279,2007-01-17T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.099999905,3.5,Yes,7.5,0.579999983
2,3280,2007-01-18T11:15:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,8870,3.299999952,3.099999905,Yes,6.5,1
2,3281,2007-01-19T10:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,7840,2.5,2.599999905,Yes,7,0.920000017
2,3282,2007-01-19T13:45:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,5222,3.700000048,3.700000048,Yes,6.5,1.299999952
2,3283,2007-01-20T15:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3960,2,3,Yes,8,0.360000014
2,3284,2007-01-21T12:30:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,9377,3.5,3.299999952,Yes,,1.289999962
2,3285,2007-01-21T14:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3737,2.900000095,3.700000048,Yes,,0.74000001
2,3286,2007-01-22T09:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3358,3.200000048,3.700000048,Yes,7,1.129999995
2,3287,2007-01-24T13:45:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,14656,3.099999905,3.099999905,Yes,7.5,1.309999943
2,3288,2007-01-24T16:00:00Z,Steep Riffle,#Steep Riffle_RST,Unplanned restart,Processed fish,Trap stopped functioning,7916,0,2.599999905,Yes,,1.190000057
2,3289,2007-01-26T10:30:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,8869,3.299999952,2.900000095,Yes,7.5,2.380000114
2,3290,2007-01-26T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,6978,2.400000095,3.099999905,Yes,8,1.25999999
2,3291,2007-01-27T12:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3230,3.200000048,3.599999905,Yes,8,1.980000019
2,3292,2007-01-28T10:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3821,3.099999905,3.700000048,Yes,7.5,0.720000029
2,3293,2007-01-29T14:50:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,14507,2,2,Yes,8,1.539999962
2,3294,2007-01-30T14:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning but not normally,3960,2.5,3.200000048,Yes,9,1.389999986
2,3295,2007-02-01T14:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,6623,,3.599999905,Yes,8.5,0.850000024
2,3296,2007-02-02T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3366,2.700000048,3.599999905,Yes,8,0.439999998
2,3297,2007-02-02T12:45:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning normally,8699,2.099999905,0.699999988,Yes,9,1.330000043
2,3298,2007-02-03T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4084,2.400000095,3.400000095,Yes,8,0.140000001
2,3299,2007-02-06T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,7420,0.699999988,3.299999952,Yes,9,1.00999999
2,3300,2007-02-06T14:30:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning but not normally,8832,0.100000001,2.200000048,Yes,9.5,1.340000033
2,3301,2007-02-08T11:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,1.700000048,3.599999905,Yes,9,0.310000002
2,3302,2007-02-08T14:30:00Z,Sunset Pumps,Sunset West bank,Continue trapping,Processed fish,Trap functioning but not normally,3577,0,2.799999952,Yes,10,1.549999952
2,3303,2007-02-09T15:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,5453,3.400000095,3.900000095,Yes,9,2.039999962
2,3304,2007-02-10T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3773,3.700000048,3.599999905,Yes,9,2.170000076
2,3305,2007-02-10T14:00:00Z,Sunset Pumps,Sunset West bank,End trapping,Processed fish,Trap stopped functioning,1639,0,0,Yes,10.5,19.29999924
2,3306,2007-02-11T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4470,2.900000095,3.599999905,Yes,10,7.090000153
2,3307,2007-02-13T15:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,8215,1.700000048,3.299999952,Yes,10,8.159999847
2,3308,2007-02-13T16:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,,,,Yes,,
2,3309,2007-02-15T12:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning but not normally,871,0.400000006,0.5,Yes,11,4.210000038
2,3310,2007-02-15T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,7576,2.5,2.700000048,Yes,10,1.850000024
2,3311,2007-02-16T11:15:00Z,Sunset Pumps,Sunset East bank,Unplanned restart,Processed fish,Trap stopped functioning,233,0,0.699999988,Yes,11,3.119999886
2,3312,2007-02-16T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,2452,1.5,3.200000048,Yes,10,0.319999993
2,3313,2007-02-17T10:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3827,2.900000095,3.599999905,Yes,9,2.309999943
2,3314,2007-02-18T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4766,3,3,Yes,10,1.00999999
2,3315,2007-02-18T15:30:00Z,Sunset Pumps,Sunset East bank,Unplanned restart,Processed fish,Trap stopped functioning,654,0,0.800000012,Yes,12,4.449999809
2,3316,2007-02-19T15:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4768,3.200000048,2.700000048,Yes,9,1.720000029
2,3317,2007-02-20T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1973,0.300000012,,Yes,10,4.639999866
2,3318,2007-02-20T14:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4330,3.099999905,3.400000095,Yes,9,3.309999943
2,3319,2007-02-21T10:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning but not normally,995,0.600000024,,Yes,11,4.190000057
2,3320,2007-02-21T12:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3720,3.599999905,3.5,Yes,9,
2,3321,2007-02-22T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.599999905,3.599999905,Yes,8,6.090000153
2,3322,2007-02-22T13:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1188,0.100000001,0.800000012,Yes,10,5.670000076
2,3323,2007-02-24T11:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,1379,0.100000001,,Yes,10,4.699999809
2,3324,2007-02-24T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,8744,2,3,Yes,8,2.140000105
2,3325,2007-02-26T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,8486,2.799999952,3.400000095,Yes,8,2.660000086
2,3326,2007-02-27T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4761,3.400000095,3.5,Yes,7.5,
2,3327,2007-03-01T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,9180,3,2.799999952,Yes,8.5,
2,3328,2007-03-01T14:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Processed fish,Trap functioning but not normally,,1.600000024,2.599999905,Yes,9,5.010000229
2,3329,2007-03-02T10:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4490,3.5,3,Yes,9,1.279999971
2,3330,2007-03-02T14:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1476,1.100000024,2.5,Yes,9,3.279999971
2,3331,2007-03-03T14:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2839,2.5,1.399999976,Yes,9,3.410000086
2,3332,2007-03-04T10:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1049,0.5,3.900000095,Yes,9,2.200000048
2,3333,2007-03-04T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,8935,2.200000048,3.700000048,Yes,10,1.00999999
2,3334,2007-03-05T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4017,2.799999952,2.400000095,Yes,9.5,
2,3335,2007-03-05T14:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,4633,2,2.700000048,Yes,10.5,5.440000057
2,3336,2007-03-06T10:00:00Z,Sunset Pumps,Sunset East bank,Unplanned restart,Processed fish,Trap stopped functioning,426,0,3,Yes,,
2,3337,2007-03-06T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Unplanned restart,Processed fish,Trap stopped functioning,4301,0,3.400000095,Yes,10,
2,3338,2007-03-07T13:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2194,0.600000024,1.600000024,Yes,10.5,2.730000019
2,3339,2007-03-07T14:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3638,2.700000048,3.400000095,Yes,10,3.349999905
2,3340,2007-03-08T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1546,1.100000024,1,Yes,11,1.799999952
2,3341,2007-03-08T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3,3.700000048,Yes,10.5,
2,3342,2007-03-09T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1083,0.600000024,0.5,Yes,11,1.370000005
2,3343,2007-03-09T12:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3186,3.099999905,3.700000048,Yes,9.5,0.720000029
2,3344,2007-03-10T15:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,632,0.200000003,4.300000191,Yes,11,1.980000019
2,3345,2007-03-11T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3636,2.900000095,2.900000095,Yes,12,1.340000033
2,3346,2007-03-11T15:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,57,3.400000095,3.700000048,Yes,11,1.389999986
2,3347,2007-03-12T14:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3906,2.700000048,3.200000048,Yes,10,0.819999993
2,3348,2007-03-13T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,7676,2.299999952,3,Yes,13,
2,3349,2007-03-14T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4434,0.699999988,3.599999905,Yes,10.5,
2,3350,2007-03-14T13:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,4211,2.900000095,2.799999952,Yes,13.5,1.559999943
2,3351,2007-03-15T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4270,3.099999905,3.599999905,Yes,,1.139999986
2,3352,2007-03-15T13:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3515,3,2.599999905,Yes,13.5,0.949999988
2,3353,2007-03-16T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4004,2.400000095,3.900000095,Yes,9.5,0.920000017
2,3354,2007-03-16T12:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3295,2.5,2.200000048,Yes,14,2.140000105
2,3355,2007-03-17T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.599999905,3.299999952,Yes,9,0.090000004
2,3356,2007-03-17T12:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2415,1.399999976,2.099999905,Yes,14,3.799999952
2,3357,2007-03-18T14:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2870,1.700000048,1.600000024,Yes,14,2.430000067
2,3358,2007-03-19T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1569,0.800000012,1.100000024,Yes,14,1.50999999
2,3359,2007-03-19T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,0.600000024,3.599999905,Yes,12,
2,3360,2007-03-20T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.799999952,3,Yes,10,
2,3361,2007-03-21T10:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.599999905,2.799999952,Yes,9.5,1.529999971
2,3362,2007-03-21T14:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2565,1.600000024,1.200000048,Yes,13,1.99000001
2,3363,2007-03-22T10:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1273,1.100000024,1.200000048,Yes,13,2.730000019
2,3364,2007-03-22T14:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.299999952,2.599999905,Yes,11,0.819999993
2,3365,2007-03-23T11:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,3.099999905,3.5,Yes,10,2
2,3366,2007-03-24T11:30:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,,2.099999905,,Yes,11,0.620000005
2,3367,2007-03-25T15:30:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,,,2.700000048,Yes,,
2,3368,2007-03-26T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.799999952,3.400000095,Yes,11.5,0.300000012
2,3369,2007-03-26T15:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning but not normally,4184,0.200000003,0.400000006,Yes,14,2.00999999
2,3370,2007-03-27T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,971,0.400000006,0.400000006,Yes,12.5,3.150000095
2,3371,2007-03-27T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.700000048,2.400000095,Yes,12,0.790000021
2,3372,2007-03-28T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1154,1.299999952,0.800000012,Yes,13,1.700000048
2,3373,2007-03-28T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.799999952,3.700000048,Yes,11,0.5
2,3374,2007-03-29T10:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2340,2.099999905,2,Yes,13,4.53000021
2,3375,2007-03-29T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.599999905,3.400000095,Yes,11,1.350000024
2,3376,2007-03-30T10:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3439,1.899999976,2.599999905,Yes,14,3.420000076
2,3377,2007-03-30T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,,2.5,2.5,Yes,11.5,2.359999895
2,3378,2007-03-31T09:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3167,2.299999952,3.599999905,Yes,12,0.460000008
2,3379,2007-03-31T13:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3735,2.200000048,1.799999952,Yes,14.5,2.660000086
2,3380,2007-04-01T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3595,3.200000048,3.099999905,Yes,14,1.830000043
2,3381,2007-04-01T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4805,2.799999952,3.599999905,Yes,13,0.949999988
2,3382,2007-04-02T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,4895,3.599999905,3.900000095,Yes,14,0.720000029
2,3383,2007-04-02T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4629,3.099999905,1.700000048,Yes,13,0.039999999
2,3384,2007-04-03T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,5195,3.700000048,4,Yes,15,1.419999957
2,3385,2007-04-03T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4579,2.799999952,3.200000048,Yes,13,1.909999967
2,3386,2007-04-04T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,5252,4.099999905,3.799999952,Yes,15,1.49000001
2,3387,2007-04-04T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4364,3,3.400000095,Yes,14,0.660000026
2,3388,2007-04-05T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,5266,3.599999905,4.199999809,Yes,15,
2,3389,2007-04-05T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,4475,2.599999905,3.599999905,Yes,,
2,3390,2007-04-06T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,11025,4.400000095,3.900000095,Yes,,2.49000001
2,3391,2007-04-06T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3988,2.799999952,3.5,Yes,13,0.579999983
2,3392,2007-04-07T14:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,3663,3,3.299999952,Yes,14,0.75
