trap_visit_ID,visit_time,site_name,subsite_name,visit_type,fish_processed,trap_functioning,include_catch,discharge,water_vel,water_temp,turbidity,dissolved_O,conductivity
1204,2013-11-27T16:00:03Z,Knights Landing RST,8.3,End trapping,Processed fish,Trap functioning normally,Yes,4500,1.600000024,50,2.849999905,NA,NA
1206,2013-11-29T07:30:03Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
1208,2013-11-29T15:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4540,1.600000024,52,3.059999943,NA,NA
1210,2013-11-30T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4570,1.600000024,52,2.450000048,NA,NA
1212,2013-11-30T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4580,1.299999952,52,3.25999999,NA,NA
1214,2013-12-01T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4590,1.5,52,5.099999905,NA,NA
1216,2013-12-01T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4560,1.600000024,53,3.299999952,NA,NA
1218,2013-12-02T07:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4570,1.399999976,52,3.839999914,NA,NA
1220,2013-12-02T15:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4540,1.700000048,52,3.380000114,NA,NA
1222,2013-12-03T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4450,1.399999976,53,4.690000057,NA,NA
1224,2013-12-03T15:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4460,1.299999952,52,1.919999957,NA,NA
1226,2013-12-04T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4390,1.299999952,49,3.319999933,NA,NA
1228,2013-12-04T16:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4420,1.399999976,50,3.460000038,NA,NA
1230,2013-12-05T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4450,1.299999952,49,3.799999952,NA,NA
1234,2013-12-05T14:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4420,1.600000024,48,3.839999914,NA,NA
1236,2013-12-06T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4410,1.5,47,3.210000038,NA,NA
1238,2013-12-06T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4430,1.299999952,46,4.940000057,NA,NA
1240,2013-12-07T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4570,1.399999976,45,4.920000076,NA,NA
1242,2013-12-07T16:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4570,1.600000024,45,5.460000038,NA,NA
1244,2013-12-08T07:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4580,1.399999976,44,3.839999914,NA,NA
1246,2013-12-08T16:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4660,1.299999952,44,3.579999924,NA,NA
1248,2013-12-09T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4720,1.200000048,42,3.650000095,NA,NA
1250,2013-12-09T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4620,1.600000024,43,3.180000067,NA,NA
1252,2013-12-10T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4620,1.700000048,42,3.819999933,NA,NA
1254,2013-12-10T16:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4600,1.299999952,42,4.659999847,NA,NA
1256,2013-12-11T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4620,1.399999976,42,4.769999981,NA,NA
1258,2013-12-11T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4600,1.5,43,6.53000021,NA,NA
1260,2013-12-12T07:40:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4650,1.5,42,5.210000038,NA,NA
1262,2013-12-12T15:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4640,1.299999952,43,5.900000095,NA,NA
1264,2013-12-13T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4620,1.700000048,44,4.989999771,NA,NA
1266,2013-12-13T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4620,1.5,44,5,NA,NA
1269,2013-12-14T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4620,1.399999976,44,4.570000172,NA,NA
1271,2013-12-14T14:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4620,1.600000024,45,3.619999886,NA,NA
1273,2013-12-15T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4600,1.5,44,4.320000172,NA,NA
1276,2013-12-15T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4600,1.700000048,46,3.779999971,NA,NA
1278,2013-12-16T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4570,1.299999952,45,4.260000229,NA,NA
1280,2013-12-16T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4570,1.600000024,47,3.160000086,NA,NA
1282,2013-12-17T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4620,1.399999976,46,3.519999981,NA,NA
1284,2013-12-17T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4640,1.399999976,47,3.25999999,NA,NA
1286,2013-12-18T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4630,1.299999952,47,4.519999981,NA,NA
1288,2013-12-18T16:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4650,1.5,47,4.559999943,NA,NA
1290,2013-12-19T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4680,1.600000024,42,5.269999981,NA,NA
1292,2013-12-19T15:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4600,1.399999976,47,4.070000172,NA,NA
1294,2013-12-20T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4630,1.200000048,46,2.980000019,NA,NA
1296,2013-12-20T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4650,1.350000024,46,3.660000086,NA,NA
1298,2013-12-21T09:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4600,1.399999976,45,3.25999999,NA,NA
1300,2013-12-21T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4650,1.5,46,3.150000095,NA,NA
1302,2013-12-22T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4680,1.200000048,45,3.900000095,NA,NA
1304,2013-12-22T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4650,1.799999952,52,4.449999809,NA,NA
1306,2013-12-23T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4640,1.600000024,47,4.630000114,NA,NA
1308,2013-12-23T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4670,1.399999976,47,3.720000029,NA,NA
1310,2013-12-24T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4640,1.299999952,46,5.079999924,NA,NA
1312,2013-12-24T17:00:03Z,Knights Landing RST,8.3,End trapping,No fish were caught,Trap functioning normally,Yes,4620,1.600000024,48,4.650000095,NA,NA
1314,2013-12-26T08:00:03Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
1315,2013-12-26T15:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4620,1.450000048,49,4.300000191,NA,NA
1318,2013-12-27T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4620,1.299999952,48,3.069999933,NA,NA
1320,2013-12-27T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4650,1.5,49,3.730000019,NA,NA
1322,2013-12-28T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4690,1.5,48,4.510000229,NA,NA
1324,2013-12-28T15:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4680,1.5,48,3.069999933,NA,NA
1326,2013-12-29T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4650,1.600000024,47,3.599999905,NA,NA
1328,2013-12-29T17:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4670,1.200000048,48,3.099999905,NA,NA
1330,2013-12-30T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4690,1.299999952,46,2.660000086,NA,NA
1332,2013-12-30T16:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4730,1.600000024,47,3.50999999,NA,NA
1334,2013-12-31T07:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4690,1.299999952,47,2.809999943,NA,NA
1336,2013-12-31T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4700,1.5,47,2.920000076,NA,NA
1338,2014-01-01T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4680,1.399999976,48,2.980000019,NA,NA
1340,2014-01-01T16:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4650,1.299999952,48,2.640000105,NA,NA
1342,2014-01-02T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4570,1.600000024,47,2.900000095,NA,NA
1344,2014-01-02T16:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4550,1.299999952,48,2.779999971,NA,NA
1346,2014-01-03T07:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4560,1.399999976,47,4.239999771,NA,NA
1348,2014-01-03T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4520,1.5,48,3.049999952,NA,NA
1350,2014-01-04T07:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4450,1.399999976,48,2.619999886,NA,NA
1352,2014-01-04T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4440,1.5,48,3.779999971,NA,NA
1354,2014-01-05T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4410,1.600000024,48,4.46999979,NA,NA
1356,2014-01-05T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4390,1.299999952,48,2.769999981,NA,NA
1359,2014-01-06T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4450,1.5,48,3.400000095,NA,NA
1361,2014-01-06T15:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4400,1.5,47,5.920000076,NA,NA
1363,2014-01-07T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4270,1.5,47,2.700000048,NA,NA
1365,2014-01-07T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4090,1.399999976,48,3.650000095,NA,NA
1367,2014-01-08T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4640,1.700000048,46,3.680000067,NA,NA
1369,2014-01-08T16:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3910,1.5,47,3.49000001,NA,NA
1371,2014-01-09T07:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3870,1.299999952,48,4.619999886,NA,NA
1373,2014-01-09T16:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3850,1.5,49,6.110000134,NA,NA
1375,2014-01-10T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3900,1.399999976,47,3.869999886,NA,NA
1377,2014-01-10T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3870,1.299999952,48,2.529999971,NA,NA
1379,2014-01-11T07:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3780,1.200000048,48,2.930000067,NA,NA
1381,2014-01-11T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3760,1.200000048,48,4.489999771,NA,NA
1383,2014-01-12T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3690,1.299999952,48,2.5,NA,NA
1385,2014-01-12T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3760,1.299999952,49,3.920000076,NA,NA
1387,2014-01-13T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3750,1.399999976,48,4.090000153,NA,NA
1389,2014-01-13T16:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3840,1.5,50,2.480000019,NA,NA
1391,2014-01-14T07:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3860,1.200000048,49,2.430000067,NA,NA
1393,2014-01-14T17:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3900,1.399999976,49,4.21999979,NA,NA
1395,2014-01-15T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3850,1.200000048,49,3.460000038,NA,NA
1397,2014-01-15T16:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3860,1.399999976,50,2.50999999,NA,NA
1399,2014-01-16T07:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3830,1.299999952,49,3.430000067,NA,NA
1401,2014-01-16T16:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3740,1.399999976,50,3.170000076,NA,NA
1403,2014-01-17T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3520,1.399999976,49,2.970000029,NA,NA
1405,2014-01-17T17:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3470,1.100000024,50,4.170000076,NA,NA
1407,2014-01-18T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3450,1.399999976,49,3.49000001,NA,NA
1409,2014-01-18T18:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3470,1.399999976,49,3.25999999,NA,NA
1411,2014-01-19T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3440,1.100000024,49,2.25,NA,NA
1413,2014-01-19T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3450,1.299999952,50,3.390000105,NA,NA
1415,2014-01-20T07:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3480,1.299999952,49,2.789999962,NA,NA
1417,2014-01-20T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3480,1.5,50,3.059999943,NA,NA
1419,2014-01-21T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3450,1.299999952,49,2.799999952,NA,NA
1421,2014-01-21T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3500,1.299999952,50,2.890000105,NA,NA
1423,2014-01-22T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3480,1.299999952,48,1.830000043,NA,NA
1425,2014-01-22T17:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3490,1.299999952,48,1.720000029,NA,NA
1427,2014-01-23T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3490,1.200000048,48,2.309999943,NA,NA
1429,2014-01-23T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3480,1.200000048,49,2.200000048,NA,NA
1431,2014-01-24T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3430,1.299999952,49,3.74000001,NA,NA
1433,2014-01-24T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3440,1.299999952,50,4.039999962,NA,NA
1435,2014-01-25T07:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3440,1.299999952,50,3.880000114,NA,NA
1440,2014-01-25T17:30:03Z,Knights Landing RST,8.3,End trapping,No fish were caught,Trap functioning normally,Yes,3460,1.200000048,50,3.140000105,NA,NA
1443,2014-01-26T07:30:03Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
1444,2014-01-26T17:30:03Z,Knights Landing RST,8.3,End trapping,No fish were caught,Trap functioning normally,Yes,3440,1.299999952,53,4.550000191,NA,NA
1447,2014-01-27T07:30:03Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
1448,2014-01-27T18:00:03Z,Knights Landing RST,8.3,End trapping,No fish were caught,Trap functioning normally,Yes,3350,1.200000048,51,3.099999905,NA,NA
1451,2014-01-28T07:45:03Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
1452,2014-01-28T18:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3270,1.299999952,52,6.210000038,NA,NA
1455,2014-01-29T07:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3280,1.200000048,52,4.289999962,NA,NA
1457,2014-01-29T18:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3400,1.200000048,53,6.460000038,NA,NA
1459,2014-01-30T07:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3660,1.299999952,53,5.269999981,NA,NA
1461,2014-01-30T18:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3790,1.399999976,54,5.610000134,NA,NA
